image_name,ground_truth,svm_preds,nn_preds,nn_score_0,nn_score_1,nn_score_2,nn_score_3,nn_score_4,top_2_difference_under_0.02
845.jpg,0,0,0,1.0,1.7389483e-36,4.9311725e-31,2.1648207e-06,2.2263799e-30,False
847.jpg,1,1,1,1.0407823e-33,1.0,0.0,1.1886969e-18,1.475551e-28,False
848.jpg,3,3,3,9.29007e-31,1.6152255e-27,2.4217414e-23,1.0,1.4545047e-28,False
849.jpg,0,0,0,1.0,3.0944303e-31,4.4141876e-25,1.8153506e-16,6.36615e-36,False
85.jpg,3,3,3,1.0663554e-16,0.0,2.7080983e-37,1.0,2.303408e-28,False
850.jpg,3,3,3,3.2300514e-20,6.5114317e-35,2.5485685e-22,1.0,0.0,False
852.jpg,0,3,3,1.0517398e-07,1.6175865e-13,1.9512395e-11,0.008231005,5.493702e-29,True
853.jpg,0,0,0,1.0,6.35307e-37,1.4790644e-17,1.8011661e-07,4.2432247e-31,False
854.jpg,1,1,1,1.7586666e-38,1.0,0.0,4.049767e-14,2.6102964e-25,False
855.jpg,2,3,2,5.2570766e-25,3.602666e-21,0.0029649679,0.0006718849,3.1585823e-23,True
856.jpg,1,1,1,5.7231487e-36,1.0,2.878399e-18,3.3244236e-05,7.004592e-33,False
857.jpg,1,1,1,1.38796e-30,1.0,0.0,2.9750287e-19,8.491598e-28,False
859.jpg,2,4,2,0.0,0.0,1.8394223e-22,7.311588e-29,0.0,True
86.jpg,1,1,1,4.4731552e-35,1.0,0.0,1.3441199e-20,0.0,False
860.jpg,1,1,1,3.401365e-33,1.0,0.0,6.051808e-24,8.391051e-32,False
861.jpg,0,0,0,1.0,0.0,2.5518652e-23,1.14249624e-10,1.35623225e-30,False
862.jpg,0,0,0,1.0,2.8606083e-35,1.0272506e-15,1.5547559e-15,1.6149673e-34,False
863.jpg,3,4,3,1.0458719e-12,9.170749e-37,2.520607e-22,1.0935054e-06,7.6751675e-31,True
864.jpg,2,2,2,1.6709353e-12,3.9715875e-37,0.9999999,1.1697733e-09,2.0664168e-35,False
865.jpg,2,2,2,4.652696e-19,5.061649e-38,1.0,4.9062004e-05,5.991332e-30,False
866.jpg,3,3,3,2.2820391e-15,1.7461542e-36,1.7582928e-21,0.0002687351,1.4226567e-33,True
867.jpg,3,3,3,6.608149e-34,7.601878e-10,2.6393531e-14,0.99999833,2.7553947e-31,False
869.jpg,1,1,1,4.3917498e-13,1.0,6.913287e-22,8.843272e-15,2.6805135e-21,False
87.jpg,0,0,0,1.0,2.1174134e-36,1.2378945e-25,5.103614e-20,2.6518806e-38,False
871.jpg,0,3,1,0.0,3.0669155e-11,3.3203652e-27,4.366725e-17,1.512612e-29,True
872.jpg,0,0,0,1.0,2.347649e-34,1.7926145e-23,6.0059672e-05,2.2449375e-30,False
873.jpg,0,3,3,3.821927e-24,1.1059486e-09,0.0,0.9921502,1.3295513e-34,False
874.jpg,3,3,3,0.0,5.827206e-10,1.2396347e-38,1.0,9.256537e-31,False
875.jpg,3,3,2,3.800603e-14,1.0081129e-21,0.9999454,0.38617438,9.003891e-26,False
876.jpg,4,3,3,1.1911224e-23,6.436281e-13,2.704272e-19,1.0,0.0,False
876.jpg,4,4,3,0.0,0.0,5.4141515e-19,0.99361366,4.0901267e-32,False
876.jpg,4,3,1,0.0,0.9999999,9.2730285e-26,9.727776e-17,8.5981255e-27,False
877.jpg,3,3,3,3.1867011e-09,1.1477662e-37,6.684168e-08,0.99997926,1.7372114e-36,False
877.jpg,4,4,0,0.024439147,9.139614e-33,0.0,4.2098737e-20,2.424847e-31,False
878.jpg,4,2,3,2.0339915e-28,9.2028895e-05,0.004306567,0.986886,9.693485e-37,False
878.jpg,4,0,0,1.0,1.9408852e-28,3.775366e-18,0.9994343,2.8122828e-30,True
878.jpg,4,2,3,2.0339915e-28,9.2028895e-05,0.004306567,0.986886,9.693485e-37,False
879.jpg,4,3,3,3.638307e-24,0.0,5.183648e-20,0.0003604756,3.3010624e-30,True
88.jpg,3,3,3,7.899042e-16,1.4011079e-26,2.1154571e-16,0.99999464,8.211955e-37,False
880.jpg,2,2,2,7.3121994e-22,0.0,1.0,5.415772e-12,8.192984e-39,False
880.jpg,4,3,1,0.0,1.2049023e-13,0.0,4.0233544e-16,2.0541536e-30,True
881.jpg,0,0,0,0.99999785,0.0,3.967054e-25,0.0040248707,2.1920377e-31,False
881.jpg,4,4,3,9.499632e-19,3.158417e-21,6.8688604e-15,4.3093746e-06,9.201224e-32,True
882.jpg,4,0,0,0.9999912,8.5081176e-32,2.1775098e-32,0.44567344,6.456851e-32,False
882.jpg,4,3,3,4.769821e-16,5.8715657e-25,7.701032e-24,0.0066995523,2.1878816e-27,True
883.jpg,1,1,1,2.6013798e-25,1.0,2.8980058e-36,1.3713961e-17,1.2350884e-32,False
883.jpg,4,4,1,1.8130336e-37,0.0014835324,1.2821183e-06,4.1147896e-10,8.7539164e-32,True
884.jpg,0,0,0,1.0,3.4274932e-33,4.6230513e-16,5.3908116e-07,4.1489666e-30,False
884.jpg,4,3,3,4.342345e-37,0.0,1.7774045e-21,0.61224216,3.5506328e-34,False
885.jpg,4,2,2,0.0,2.8854897e-18,1.0,1.2092983e-12,3.526986e-32,False
885.jpg,4,3,3,0.0,0.0,8.0677023e-13,0.40774462,0.0,False
886.jpg,4,3,3,1.6587226e-12,2.8589602e-28,1.7641436e-37,1.0,4.302758e-28,False
888.jpg,4,3,0,7.7174514e-14,0.0,4.1010995e-22,3.5910507e-14,3.6416149e-37,True
888.jpg,4,4,3,6.837078e-28,3.9607597e-27,5.4626402e-17,0.025782421,2.246521e-31,False
889.jpg,3,3,3,5.566913e-06,1.1213513e-26,5.576711e-19,0.8660688,1.3900706e-35,False
889.jpg,4,4,1,7.985724e-23,5.4421595e-05,2.4241228e-33,2.2177243e-31,1.9925585e-36,True
89.jpg,2,3,3,1.0484342e-31,1.2343921e-23,9.7642345e-27,1.0,3.5797993e-30,False
891.jpg,4,1,1,2.3405847e-34,0.9998698,1.18748826e-23,5.915784e-19,1.7537808e-25,False
891.jpg,4,1,1,9.166919e-33,0.9999994,0.0,8.016169e-27,4.074963e-37,False
892.jpg,0,0,0,1.0,2.1114422e-31,5.574382e-23,0.0023115561,2.0488815e-35,False
892.jpg,4,3,3,0.0,0.0,3.9021077e-34,1.0,5.933833e-37,False
893.jpg,4,0,0,0.99998176,1.5317789e-30,8.6375265e-23,2.0420614e-09,1.3596542e-33,False
894.jpg,1,1,1,6.08431e-23,0.997341,4.39426e-11,5.500701e-16,1.1311937e-27,False
894.jpg,4,2,1,3.54586e-24,0.0015217403,1.9738532e-10,1.3119583e-18,4.5354774e-34,True
895.jpg,4,3,3,2.3342076e-28,1.9815051e-38,1.9808093e-16,0.9999976,3.085735e-36,False
896.jpg,3,4,3,6.1679856e-11,1.1278059e-29,1.3022328e-22,1.8190187e-07,9.0216796e-23,True
896.jpg,4,3,3,6.572772e-28,0.0,4.9593273e-05,1.0,0.0,False
897.jpg,4,2,1,7.859106e-10,0.0009206342,5.318683e-06,1.7309756e-07,3.9339098e-28,True
899.jpg,4,0,1,0.0,0.79275,2.2856227e-20,2.1778405e-11,1.5487732e-35,False
899.jpg,4,3,2,5.1949284e-10,1.7211098e-14,9.903061e-07,1.9423462e-07,1.09520394e-26,True
9.jpg,3,2,2,9.039576e-34,1.5516455e-37,1.0,2.890933e-14,6.444456e-30,False
90.jpg,2,2,2,2.8003743e-18,3.5203565e-26,1.0,0.0017342492,2.2764393e-38,False
900.jpg,4,3,3,1.9714326e-15,2.044995e-33,0.0,1.0,2.245992e-29,False
901.jpg,4,4,0,7.68261e-06,5.074732e-18,0.0,1.4332665e-20,2.8933283e-32,True
902.jpg,4,4,0,0.04274379,2.6142637e-24,7.5642166e-17,9.781341e-28,9.9596566e-29,False
903.jpg,4,2,2,3.2661943e-35,0.0,1.0,1.3119755e-15,3.305091e-32,False
904.jpg,4,0,0,0.9999347,0.0,3.593278e-10,6.9785946e-09,1.9157903e-32,False
904.jpg,4,3,3,4.9206805e-11,0.0,8.828605e-16,1.5196936e-07,0.0,True
905.jpg,4,3,3,1.4904976e-09,2.5796507e-24,1.7943736e-22,3.0140727e-05,4.012699e-25,True
905.jpg,4,4,0,0.10489417,3.496852e-27,0.0,6.4453177e-22,7.759861e-32,False
905.jpg,4,3,3,1.8522416e-10,0.0,1.9772832e-24,0.0024859253,1.4175798e-27,True
906.jpg,4,3,1,5.738203e-16,0.00041754023,4.677507e-25,4.7237296e-07,3.6516383e-33,True
907.jpg,0,0,0,0.9780505,1.0481978e-32,1.675143e-17,6.783261e-06,1.40778595e-30,False
908.jpg,4,4,3,1.5423985e-14,5.0910435e-31,7.204843e-13,1.2350618e-05,1.002071e-35,True
909.jpg,4,3,3,0.0,1.0902788e-15,5.3757667e-20,0.9999993,2.5921469e-33,False
91.jpg,2,2,2,1.291043e-24,0.0,1.0,9.348826e-05,3.067044e-26,False
910.jpg,4,3,2,2.7726464e-22,0.0,5.4366347e-09,5.1993787e-10,9.563205e-38,True
911.jpg,4,0,0,1.0,1.9570133e-33,1.4598944e-16,2.977753e-06,5.690151e-27,False
911.jpg,4,3,0,1.0,9.049937e-32,4.760996e-27,1.04638875e-08,1.7081301e-32,False
912.jpg,4,3,1,0.0,1.0,0.0,2.7852766e-19,3.1730857e-31,False
912.jpg,4,3,3,3.649112e-36,4.00982e-26,9.904859e-31,1.0086009e-07,2.0068085e-28,True
913.jpg,4,3,2,9.8684373e-29,0.0,1.0,4.4396416e-05,2.4578812e-30,False
913.jpg,4,2,2,2.503609e-28,1.1938049e-25,1.0,4.3422358e-07,0.0,False
914.jpg,0,0,0,0.9849001,0.0,9.317881e-12,0.94824356,1.3104818e-27,False
915.jpg,4,4,3,7.3215804e-29,3.0784056e-24,0.0,1.1392779e-10,3.9126944e-32,True
916.jpg,4,4,3,1.871678e-29,2.6793175e-36,0.0,3.0530786e-10,3.219207e-39,True
917.jpg,4,1,1,1.2937359e-15,1.0,0.0,5.676945e-20,2.7770239e-33,False
918.jpg,3,4,3,0.0,3.651194e-25,4.7265604e-34,4.514105e-13,8.5288415e-34,True
918.jpg,4,3,3,0.004536177,0.0,5.940144e-17,1.0,9.904277e-34,False
919.jpg,4,1,1,2.800494e-24,1.0,1.61737e-36,5.224013e-32,9.041588e-39,False
919.jpg,4,0,0,1.0,4.966891e-31,6.695264e-17,8.593732e-08,4.612618e-33,False
92.jpg,2,3,2,6.9307627e-31,0.0,1.0,1.50276e-14,8.714725e-34,False
920.jpg,2,3,2,3.128694e-11,2.4606317e-36,0.99972206,7.565215e-20,1.3565349e-26,False
920.jpg,4,1,3,1.8978277e-28,1.7790798e-10,4.6464302e-21,0.99263954,1.5997979e-26,False
921.jpg,4,2,2,1.9602033e-26,6.374915e-16,0.9999999,0.0059767375,1.6618712e-26,False
921.jpg,4,3,3,0.0,5.7943306e-26,1.425599e-21,2.3641867e-14,2.4719535e-33,True
921.jpg,4,3,1,2.0202739e-35,0.999943,0.0,0.041487638,2.1940693e-32,False
922.jpg,4,2,2,8.321027e-38,3.7164306e-29,0.9999999,0.99999917,4.8887377e-28,True
922.jpg,4,3,1,3.58727e-26,0.043440163,1.6337948e-23,8.9175874e-17,0.0,False
922.jpg,4,2,2,5.054391e-17,5.4044836e-38,0.99999976,8.3329615e-10,4.623712e-35,False
923.jpg,4,0,0,0.9999999,6.1335076e-37,1.5721861e-07,0.975491,1.7073332e-27,False
923.jpg,4,3,1,2.0545752e-24,0.9999993,6.7512757e-25,1.0558198e-07,6.3742093e-31,False
923.jpg,4,3,1,2.0545752e-24,0.9999993,6.7512757e-25,1.0558198e-07,6.3742093e-31,False
924.jpg,4,4,3,9.716215e-30,3.028545e-29,3.089456e-29,2.652979e-19,3.3584964e-32,True
925.jpg,4,3,3,0.0,0.0,6.2619304e-10,4.367736e-08,2.3851698e-30,True
925.jpg,4,3,2,0.0,3.6430881e-37,0.9849038,0.0030324792,1.1499096e-29,False
926.jpg,3,3,3,3.50687e-20,4.6518774e-35,2.6829879e-05,1.0,9.504377e-27,False
926.jpg,4,3,3,0.0,8.206183e-32,0.0,1.0,1.6335108e-35,False
926.jpg,4,3,3,3.50687e-20,4.6518774e-35,2.6829879e-05,1.0,9.504377e-27,False
927.jpg,2,4,3,0.0,2.854644e-36,3.248298e-15,0.9989938,4.938191e-32,False
927.jpg,4,3,0,0.9999219,2.2034976e-24,1.5018038e-09,0.90197897,8.52244e-25,False
928.jpg,3,3,3,1.0019418e-26,3.62139e-22,3.103365e-25,1.4890945e-12,2.7327698e-34,True
928.jpg,4,2,2,0.0,3.1751935e-38,1.0,0.00022634026,5.4321984e-24,False
928.jpg,4,3,3,4.5710748e-38,1.5826926e-26,3.0291115e-14,2.1132223e-09,1.6250227e-33,True
929.jpg,4,3,3,6.474799e-27,2.8156054e-26,2.0273992e-13,3.0911932e-07,1.3277147e-29,True
93.jpg,2,3,2,2.8421992e-16,1.13886726e-10,0.9999999,5.015001e-13,1.2011964e-32,False
930.jpg,0,0,0,1.0,2.2574438e-35,5.15464e-21,1.0235537e-16,1.078364e-34,False
930.jpg,4,3,3,0.0,1.0064966e-11,0.0,0.9992618,2.6318653e-31,False
931.jpg,0,3,3,0.08672278,1.904319e-27,3.905078e-23,0.9999783,1.3432018e-36,False
931.jpg,4,4,3,0.0,0.0,1.4027026e-17,2.7884825e-11,1.7494056e-31,True
932.jpg,3,3,3,1.017871e-12,0.0,6.9015194e-19,1.0,5.7801555e-34,False
932.jpg,4,3,3,3.866522e-39,6.7377325e-28,2.106106e-11,0.99987257,2.3289577e-30,False
934.jpg,4,0,0,0.9999602,2.2226827e-35,1.11719e-23,3.59954e-14,1.0989137e-30,False
934.jpg,4,4,2,0.0,1.5555859e-38,7.6900236e-24,1.0053531e-26,2.003045e-36,True
934.jpg,4,3,3,9.447195e-19,2.292513e-12,0.0,1.0,5.9856982e-27,False
935.jpg,0,3,0,0.88312423,2.8864898e-08,6.737666e-25,0.10118897,1.9711941e-28,False
935.jpg,4,3,0,1.0,5.6371704e-21,0.0,1.0,3.172647e-33,True
937.jpg,4,4,3,9.716533e-33,3.0138953e-30,0.0,0.62972873,1.9891822e-33,False
939.jpg,4,4,3,0.0,1.6335357e-35,9.587519e-33,2.2640704e-17,1.4434611e-35,True
94.jpg,0,0,0,1.0,4.1413404e-32,1.6939825e-19,1.1662543e-15,1.5188519e-35,False
940.jpg,4,3,3,6.390444e-25,0.0,9.822346e-23,1.0,1.3904614e-30,False
940.jpg,4,3,1,0.0,1.1718296e-21,0.0,1.7780062e-23,7.9548245e-33,True
940.jpg,4,3,3,2.250915e-22,3.8782325e-33,4.2690715e-16,1.0,1.7331337e-29,False
941.jpg,0,2,2,3.7853633e-31,6.7841705e-05,1.0,1.5235338e-14,6.7987614e-30,False
941.jpg,4,3,3,1.1157756e-09,6.115197e-20,6.05592e-16,6.56705e-06,2.6483539e-37,True
944.jpg,3,3,3,5.009042e-06,9.360688e-30,1.5488993e-10,0.9996809,1.8281513e-31,False
944.jpg,4,3,3,8.218238e-26,6.7965704e-26,4.1562115e-27,1.0,1.3784156e-29,False
945.jpg,4,3,3,1.0467604e-30,0.0,2.5716552e-06,0.9974185,2.631593e-32,False
945.jpg,4,3,3,1.0467604e-30,0.0,2.5716552e-06,0.9974185,2.631593e-32,False
946.jpg,4,4,3,9.128154e-25,8.8381846e-29,2.0138044e-26,1.8236033e-16,8.6355586e-36,True
947.jpg,0,3,3,1.1779191e-08,9.418051e-11,0.0,1.0,1.4444936e-32,False
948.jpg,4,3,3,3.690043e-36,0.0,5.8954033e-09,0.6681008,3.457373e-30,False
949.jpg,4,3,1,9.728164e-21,0.98449427,5.842649e-19,1.3321012e-13,4.0266432e-22,False
95.jpg,0,0,0,1.0,1.141568e-33,4.4954105e-27,7.881732e-09,6.246618e-35,False
951.jpg,4,3,3,1.3324904e-20,0.0,0.0,2.0120634e-09,4.2827647e-35,True
952.jpg,0,3,3,1.3072307e-13,2.9470673e-15,7.097983e-18,0.1489487,1.0105191e-29,False
953.jpg,4,3,3,0.0,1.9117734e-26,6.918767e-13,1.0,2.4760165e-29,False
953.jpg,4,3,3,1.7437686e-24,2.1718269e-10,0.030386187,0.42753613,1.9198325e-28,False
953.jpg,4,0,0,0.9999963,2.5593243e-37,1.5545626e-27,9.454597e-09,3.1759752e-34,False
954.jpg,3,3,3,3.8267508e-19,2.2385657e-38,1.3756466e-15,0.9999987,1.4742187e-34,False
954.jpg,4,3,3,4.9048285e-25,2.0273241e-26,0.00089946226,0.5535148,1.09426675e-29,False
955.jpg,2,3,2,0.0,0.0,1.0,3.593823e-05,4.163917e-38,False
956.jpg,4,1,1,2.720277e-35,1.0,0.0,5.428183e-23,2.3270144e-36,False
957.jpg,4,3,3,7.418886e-10,0.0,0.0,1.0953481e-07,0.0,True
958.jpg,4,3,3,3.574017e-21,1.567325e-32,7.0992576e-25,0.1392908,6.816004e-30,False
958.jpg,4,3,3,8.883693e-34,6.6184554e-15,2.3893447e-08,1.0,6.842535e-27,False
958.jpg,4,3,1,6.8980927e-13,2.7403585e-12,0.0,8.1758306e-20,2.5135917e-34,True
959.jpg,3,3,2,0.0,6.3496285e-30,9.429258e-09,5.984453e-16,1.7776347e-29,True
959.jpg,4,3,2,4.5330695e-28,1.2768515e-13,5.774447e-08,6.1202866e-12,3.156932e-38,True
96.jpg,0,0,0,1.0,1.9675635e-30,2.8487087e-18,5.599321e-10,3.2226683e-34,False
960.jpg,4,3,1,1.4017448e-25,5.203804e-10,4.2379237e-36,3.9109068e-12,9.0308107e-29,True
960.jpg,4,3,3,2.7929184e-17,2.9310423e-25,3.835586e-15,0.6311806,5.3235303e-33,False
960.jpg,4,3,3,3.3544427e-29,2.7242744e-28,1.0162327e-14,1.0,1.2295801e-30,False
961.jpg,0,3,3,4.5149937e-16,4.044744e-24,6.691803e-10,1.0429492e-09,2.5396225e-28,True
961.jpg,4,0,0,1.0,0.0,2.7193116e-13,5.2325326e-08,1.1246356e-36,False
962.jpg,4,3,3,0.0,0.0,1.2570788e-22,1.9841701e-07,6.678314e-21,True
962.jpg,4,0,0,1.0,1.5086492e-34,3.3038195e-31,1.3901274e-11,4.175004e-30,False
964.jpg,4,1,1,1.3160432e-26,1.0,0.0,7.8978325e-17,1.6873213e-33,False
965.jpg,4,4,3,5.626212e-22,0.0,9.152286e-24,1.7028969e-20,3.5286745e-36,True
966.jpg,3,2,3,1.5293511e-21,1.4916081e-26,3.1555473e-08,0.9999999,6.016914e-23,False
966.jpg,4,3,3,1.4722275e-14,1.9882368e-30,1.1797778e-13,0.99138314,3.6452456e-28,False
967.jpg,4,3,3,3.4705356e-14,0.0,1.0594e-12,0.9999975,4.0384154e-35,False
967.jpg,4,3,3,0.086347505,6.3896574e-27,5.4089618e-11,0.38407177,1.5115817e-26,False
968.jpg,4,4,3,1.5594288e-17,2.1306157e-33,0.0,9.95767e-16,6.89859e-36,True
969.jpg,4,4,1,8.85316e-23,5.0994973e-09,0.0,8.1888695e-22,2.939812e-39,True
97.jpg,2,3,3,0.0,0.0,9.5285446e-05,0.98668045,3.5887182e-35,False
970.jpg,4,3,0,1.701589e-08,8.988294e-37,0.0,8.3860306e-16,1.4069118e-36,True
971.jpg,4,4,3,5.6236764e-23,1.0917473e-31,8.132581e-23,8.290952e-17,2.6432722e-33,True
972.jpg,4,4,3,0.0,0.0,4.5513194e-11,1.7048643e-07,2.1864623e-28,True
972.jpg,4,4,3,0.0,6.7494204e-33,0.0,9.299256e-08,1.4377788e-35,True
973.jpg,0,0,3,0.9564187,1.7758727e-36,6.0648605e-18,0.9930292,2.6013366e-35,False
973.jpg,4,4,3,4.452279e-37,1.3022983e-28,0.0,1.4882577e-22,2.756512e-29,True
974.jpg,0,0,0,1.0,7.7141474e-31,2.1465265e-23,7.490334e-10,1.970113e-34,False
974.jpg,4,4,3,0.0,1.6524762e-20,5.778689e-38,7.8937974e-13,1.9418979e-30,True
975.jpg,4,4,0,0.96992785,6.276111e-29,9.714552e-29,1.3047664e-18,2.1562476e-34,False
976.jpg,1,1,1,0.0,1.0,2.4121357e-22,8.3222964e-23,0.0,False
976.jpg,4,1,1,1.8680215e-26,1.0,0.0,1.504439e-16,4.3266084e-35,False
977.jpg,4,3,3,4.61479e-30,1.3354152e-06,8.6789595e-12,1.0,1.939391e-27,False
977.jpg,4,3,3,0.0,4.0835125e-19,1.0124177e-36,1.0,2.3246333e-24,False
977.jpg,4,3,3,3.3692662e-15,0.0,2.3547722e-25,1.0,1.5026084e-32,False
978.jpg,4,2,2,7.919987e-37,1.2080383e-25,1.0,0.00018893088,0.0,False
978.jpg,4,2,2,0.00079142256,1.2766673e-34,0.9999753,0.15383738,3.3087738e-25,False
979.jpg,1,1,1,1.8485114e-21,1.0,1.9221546e-14,7.341831e-21,1.7721656e-27,False
979.jpg,4,1,1,1.8485114e-21,1.0,1.9221546e-14,7.341831e-21,1.7721656e-27,False
98.jpg,0,0,0,0.99990034,1.4700776e-37,1.6281056e-19,5.4577096e-11,1.0726633e-30,False
980.jpg,2,3,3,6.614847e-11,0.0,1.5044781e-10,0.0017170912,9.762074e-27,True
980.jpg,4,1,1,4.1656324e-23,0.95919913,5.2541e-36,2.5583504e-13,4.5775954e-33,False
980.jpg,4,4,3,8.7702956e-17,0.0,2.014897e-17,0.0010326983,1.2987406e-29,True
981.jpg,4,3,3,5.255009e-26,1.3937194e-26,1.2574091e-38,2.2144286e-07,1.6896586e-34,True
981.jpg,4,3,3,1.2688768e-06,2.3449556e-26,1.2399593e-26,1.0,3.323582e-28,False
981.jpg,4,0,0,1.0,6.855799e-37,1.4905664e-27,1.03376205e-08,3.624706e-30,False
982.jpg,4,3,3,9.127599e-32,1.0566073e-19,0.0,1.0,1.1474119e-29,False
982.jpg,4,2,2,8.0824903e-20,0.0,0.99951327,0.9112788,6.0266614e-28,False
983.jpg,4,4,0,1.6307044e-18,1.4618055e-24,0.0,1.9173549e-32,2.0499176e-31,True
984.jpg,4,3,3,8.8964264e-38,1.7329565e-20,0.0,3.1400072e-13,7.971888e-35,True
985.jpg,2,2,2,1.7493912e-17,5.0223025e-36,1.0,3.3079503e-12,2.9511276e-38,False
985.jpg,4,3,2,7.372632e-10,2.7667702e-31,1.0,1.5611892e-19,3.2414163e-37,False
986.jpg,4,4,0,7.4961745e-06,1.5676869e-28,1.1896316e-10,7.261372e-26,5.7301006e-34,True
988.jpg,1,1,1,1.1180133e-15,1.0,1.145615e-28,3.678647e-27,2.591029e-26,False
988.jpg,4,3,3,1.455812e-07,4.6247633e-23,5.5759666e-34,0.011135189,2.2080195e-36,True
989.jpg,0,3,0,1.0,0.47057498,7.4775825e-30,2.0123974e-09,1.1868609e-27,False
99.jpg,1,1,1,0.0,1.0,0.0,1.8421186e-22,2.622819e-28,False
990.jpg,4,0,1,2.1132533e-25,0.036757443,1.4608934e-21,2.0527017e-25,5.9984885e-38,False
991.jpg,3,3,3,4.7168487e-09,1.1437824e-33,1.1930643e-15,1.0,3.279172e-39,False
991.jpg,4,3,2,0.0,0.0,2.3632762e-10,1.939295e-27,2.1987447e-32,True
992.jpg,4,3,3,4.636019e-29,1.13709025e-35,3.032074e-12,0.9999987,2.2801335e-30,False
993.jpg,4,3,0,0.0057675615,5.378105e-20,0.0,1.5024098e-22,3.1081671e-30,True
995.jpg,4,3,0,1.0,2.1966174e-07,6.711224e-31,4.3522365e-26,2.7755894e-29,False
996.jpg,4,3,3,2.5980291e-09,8.7252075e-33,6.954494e-38,0.0011280365,1.365858e-30,True
997.jpg,4,1,1,6.0268622e-30,1.0,0.0,3.0883883e-26,4.1860766e-35,False
999.jpg,4,1,1,2.4350266e-22,1.0,4.34906e-29,4.8605934e-17,1.1096143e-28,False
